"Title","Metric","Value","Source"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.34608956322691","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep10.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.675318991167343","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep10.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.7105788423153693","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep12.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.44443481964216774","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep12.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.4961995270033882","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep12.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.48588402372670175","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep12.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.7134325353426869","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep12.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.6846307385229541","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep14.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.4468189559766317","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep14.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.482441070627463","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep14.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.470691417502273","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep14.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.7096370337659555","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep14.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.7455089820359282","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep16.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.49342746363178797","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep16.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.5244954830405215","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep16.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.5129686046892273","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep16.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.7367882107107464","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep16.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.7115768463073853","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep18.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.4281028935024542","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep18.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.5063589394580814","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep18.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.45022245576040865","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep18.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.716788147592173","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep18.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.6237524950099801","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep2.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.23415924761887055","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep2.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.27199810444064937","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep2.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.2920884904491462","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep2.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.6372970471062336","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep2.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.6936127744510978","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep20.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.4425944508423766","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep20.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.5332709999513996","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep20.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.47212060318548815","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep20.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.7199102410347288","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep20.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.6776447105788423","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep22.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.40532501049369685","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep22.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.4593465505863736","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep22.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.4575224297637853","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep22.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.6950101097444988","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep22.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.7405189620758483","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep24.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.4738308003653681","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep24.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.48468982685978684","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep24.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.5081821732600077","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep24.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.7443419609323093","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep24.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.7125748502994012","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep26.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.4727999063730102","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep26.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.5103910643871089","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep26.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.502221780483249","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep26.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.7171480150995971","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep26.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.7215568862275449","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep28.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.48738683051165727","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep28.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.6622383009710416","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep28.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.49913712051058795","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep28.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.7360671254687554","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep28.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.7155688622754491","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep29.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.516399838746399","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep29.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.5697849656816222","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep29.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.534178036623277","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep29.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.742829175415662","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep29.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.6586826347305389","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep4.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.26700189784495176","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep4.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.34950635252681644","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep4.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.3029934541988544","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep4.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.6500408343691317","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep4.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.6676646706586826","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep6.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.30808591833854226","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep6.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.36102332376568586","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep6.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.3449979742168749","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep6.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.6752895888154202","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep6.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.6666666666666666","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep8.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.3064916501146135","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep8.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.3889254948645447","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep8.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.3469638356812899","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep8.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.6782711477313914","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_ep8.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","accuracy","0.7155688622754491","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_test.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_f1","0.516399838746399","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_test.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_precision","0.5697849656816222","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_test.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","macro_recall","0.534178036623277","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_test.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=ham10000","weighted_f1","0.742829175415662","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\ham10000\tables\summary_ham_efficientnet_b0_test.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=isic","accuracy","0.3983050847457627","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\isic\tables\summary_isic_efficientnet_b0_test.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","accuracy","0.9328823215239451","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep0.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_f1","0.9051759812915006","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep0.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_precision","0.9054271619153074","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep0.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_recall","0.9054473059255392","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep0.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","weighted_f1","0.9328706378617105","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep0.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","accuracy","0.9589935315411549","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep10.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_f1","0.9424899731903223","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep10.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_precision","0.9398730650208423","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep10.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_recall","0.9453715792708807","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep10.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","weighted_f1","0.959087296359588","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep10.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","accuracy","0.9617826835202659","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep12.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_f1","0.9463014487007833","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep12.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_precision","0.9445659570445505","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep12.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_recall","0.9484709612051102","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep12.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","weighted_f1","0.9619115299013892","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep12.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","accuracy","0.962257432793306","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep14.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_f1","0.9473433776962032","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep14.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_precision","0.9419259828830402","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep14.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_recall","0.9533789256492478","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep14.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","weighted_f1","0.9625374671255319","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep14.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","accuracy","0.9643938045219869","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep16.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_f1","0.9500327836501743","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep16.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_precision","0.9476778664952776","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep16.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_recall","0.9527275575573806","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep16.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","weighted_f1","0.9645386987909157","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep16.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","accuracy","0.9652839594089372","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep18.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_f1","0.9507183769481207","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep18.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_precision","0.9503414117226118","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep18.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_recall","0.9511644453364195","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep18.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","weighted_f1","0.9652594103552455","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep18.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","accuracy","0.9499732953533915","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep2.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_f1","0.929721022319169","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep2.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_precision","0.9305938159354364","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep2.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_recall","0.9291516040345615","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep2.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","weighted_f1","0.9499019618659383","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep2.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","accuracy","0.9653433030680671","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep20.csv"
"Student | efficientnet_b0 | Ablation=hardKD | Dataset=oct2017","macro_f1","0.9513468055021466","D:\MedMNIST-EdgeAIv2\RESULTS\students\efficientnet_b0\hardKD\oct2017\tables\summary_oct_efficientnet_b0_ep20.csv"
